country,iso3,who_region,month_start,month_lab,cases,deaths
Nepal,NPL,SEARO,2023/12/1,2023-12,0,0
Nepal,NPL,SEARO,2024/1/1,2024-01,0,0
Nepal,NPL,SEARO,2024/2/1,2024-02,0,0
Nepal,NPL,SEARO,2024/3/1,2024-03,0,0
Nepal,NPL,SEARO,2024/4/1,2024-04,0,0
Nepal,NPL,SEARO,2024/5/1,2024-05,0,0
Nepal,NPL,SEARO,2024/6/1,2024-06,0,0
Nepal,NPL,SEARO,2024/7/1,2024-07,0,0
Nepal,NPL,SEARO,2024/8/1,2024-08,0,0
Nepal,NPL,SEARO,2024/9/1,2024-09,0,0
Netherlands,NLD,EURO,2022/5/1,2022-05,26,0
Netherlands,NLD,EURO,2022/6/1,2022-06,231,0
Netherlands,NLD,EURO,2022/7/1,2022-07,622,0
Netherlands,NLD,EURO,2022/8/1,2022-08,281,0
Netherlands,NLD,EURO,2022/9/1,2022-09,63,0
Netherlands,NLD,EURO,2022/10/1,2022-10,12,0
Netherlands,NLD,EURO,2022/11/1,2022-11,16,0
Netherlands,NLD,EURO,2022/12/1,2022-12,5,0
Netherlands,NLD,EURO,2023/1/1,2023-01,4,0
Netherlands,NLD,EURO,2023/2/1,2023-02,1,0
Netherlands,NLD,EURO,2023/3/1,2023-03,1,0
Netherlands,NLD,EURO,2023/4/1,2023-04,1,0
Netherlands,NLD,EURO,2023/5/1,2023-05,1,0
Netherlands,NLD,EURO,2023/6/1,2023-06,1,0
Netherlands,NLD,EURO,2023/7/1,2023-07,0,0
Netherlands,NLD,EURO,2023/8/1,2023-08,2,0
Netherlands,NLD,EURO,2023/9/1,2023-09,7,0
Netherlands,NLD,EURO,2023/10/1,2023-10,4,0
Netherlands,NLD,EURO,2023/11/1,2023-11,7,0
Netherlands,NLD,EURO,2023/12/1,2023-12,2,0
Netherlands,NLD,EURO,2024/1/1,2024-01,5,0
Netherlands,NLD,EURO,2024/2/1,2024-02,7,0
Netherlands,NLD,EURO,2024/3/1,2024-03,0,0
Netherlands,NLD,EURO,2024/4/1,2024-04,2,0
Netherlands,NLD,EURO,2024/5/1,2024-05,1,0
Netherlands,NLD,EURO,2024/6/1,2024-06,2,0
Netherlands,NLD,EURO,2024/7/1,2024-07,4,0
Netherlands,NLD,EURO,2024/8/1,2024-08,19,0
Netherlands,NLD,EURO,2024/9/1,2024-09,22,0
New Caledonia,NCL,WPRO,2022/7/1,2022-07,1,0
New Caledonia,NCL,WPRO,2023/7/1,2023-07,0,0
New Zealand,NZL,WPRO,2022/7/1,2022-07,2,0
New Zealand,NZL,WPRO,2022/8/1,2022-08,2,0
New Zealand,NZL,WPRO,2022/9/1,2022-09,5,0
New Zealand,NZL,WPRO,2022/10/1,2022-10,19,0
New Zealand,NZL,WPRO,2022/11/1,2022-11,8,0
New Zealand,NZL,WPRO,2022/12/1,2022-12,4,0
New Zealand,NZL,WPRO,2023/1/1,2023-01,1,0
New Zealand,NZL,WPRO,2023/2/1,2023-02,1,0
New Zealand,NZL,WPRO,2024/1/1,2024-01,8,0
New Zealand,NZL,WPRO,2024/5/1,2024-05,1,0
New Zealand,NZL,WPRO,2024/7/1,2024-07,2,0
Nigeria,NGA,AFRO,2022/1/1,2022-01,3,0
Nigeria,NGA,AFRO,2022/2/1,2022-02,1,0
Nigeria,NGA,AFRO,2022/3/1,2022-03,6,0
Nigeria,NGA,AFRO,2022/4/1,2022-04,4,1
Nigeria,NGA,AFRO,2022/5/1,2022-05,7,0
Nigeria,NGA,AFRO,2022/6/1,2022-06,42,1
Nigeria,NGA,AFRO,2022/7/1,2022-07,94,1
Nigeria,NGA,AFRO,2022/8/1,2022-08,120,3
Nigeria,NGA,AFRO,2022/9/1,2022-09,179,1
Nigeria,NGA,AFRO,2022/10/1,2022-10,148,0
Nigeria,NGA,AFRO,2022/11/1,2022-11,76,0
Nigeria,NGA,AFRO,2022/12/1,2022-12,76,0
Nigeria,NGA,AFRO,2023/1/1,2023-01,34,1
Nigeria,NGA,AFRO,2023/2/1,2023-02,21,1
Nigeria,NGA,AFRO,2023/3/1,2023-03,18,0
Nigeria,NGA,AFRO,2023/4/1,2023-04,6,0
Nigeria,NGA,AFRO,2023/5/1,2023-05,7,0
Nigeria,NGA,AFRO,2023/6/1,2023-06,1,0
Nigeria,NGA,AFRO,2023/7/1,2023-07,3,0
Nigeria,NGA,AFRO,2023/8/1,2023-08,0,0
Nigeria,NGA,AFRO,2023/9/1,2023-09,0,0
Nigeria,NGA,AFRO,2023/10/1,2023-10,0,0
Nigeria,NGA,AFRO,2023/11/1,2023-11,9,0
Nigeria,NGA,AFRO,2023/12/1,2023-12,6,0
Nigeria,NGA,AFRO,2024/1/1,2024-01,2,0
Nigeria,NGA,AFRO,2024/2/1,2024-02,4,0
Nigeria,NGA,AFRO,2024/3/1,2024-03,12,0
Nigeria,NGA,AFRO,2024/4/1,2024-04,4,0
Nigeria,NGA,AFRO,2024/5/1,2024-05,4,0
Nigeria,NGA,AFRO,2024/6/1,2024-06,8,0
Nigeria,NGA,AFRO,2024/7/1,2024-07,4,0
Nigeria,NGA,AFRO,2024/8/1,2024-08,12,0
Nigeria,NGA,AFRO,2024/9/1,2024-09,38,0
Norway,NOR,EURO,2022/5/1,2022-05,1,0
Norway,NOR,EURO,2022/6/1,2022-06,14,0
Norway,NOR,EURO,2022/7/1,2022-07,36,0
Norway,NOR,EURO,2022/8/1,2022-08,29,0
Norway,NOR,EURO,2022/9/1,2022-09,12,0
Norway,NOR,EURO,2022/10/1,2022-10,1,0
Norway,NOR,EURO,2022/11/1,2022-11,0,0
Norway,NOR,EURO,2022/12/1,2022-12,0,0
Norway,NOR,EURO,2023/1/1,2023-01,2,0
Norway,NOR,EURO,2023/2/1,2023-02,0,0
Norway,NOR,EURO,2023/3/1,2023-03,0,0
Norway,NOR,EURO,2023/4/1,2023-04,0,0
Norway,NOR,EURO,2023/5/1,2023-05,0,0
Norway,NOR,EURO,2023/6/1,2023-06,0,0
Norway,NOR,EURO,2023/7/1,2023-07,1,0
Norway,NOR,EURO,2023/8/1,2023-08,0,0
Norway,NOR,EURO,2023/9/1,2023-09,5,0
Norway,NOR,EURO,2023/10/1,2023-10,1,0
Norway,NOR,EURO,2023/11/1,2023-11,2,0
Norway,NOR,EURO,2023/12/1,2023-12,0,0
Norway,NOR,EURO,2024/1/1,2024-01,1,0
Norway,NOR,EURO,2024/2/1,2024-02,0,0
Norway,NOR,EURO,2024/3/1,2024-03,0,0
Norway,NOR,EURO,2024/4/1,2024-04,1,0
Norway,NOR,EURO,2024/5/1,2024-05,0,0
Norway,NOR,EURO,2024/6/1,2024-06,0,0
Norway,NOR,EURO,2024/7/1,2024-07,1,0
Norway,NOR,EURO,2024/8/1,2024-08,2,0
Norway,NOR,EURO,2024/9/1,2024-09,0,0
Oman,OMN,EMRO,2023/10/1,2023-10,3,0
Pakistan,PAK,EMRO,2023/4/1,2023-04,2,0
Pakistan,PAK,EMRO,2023/5/1,2023-05,4,0
Pakistan,PAK,EMRO,2023/8/1,2023-08,1,0
Pakistan,PAK,EMRO,2023/9/1,2023-09,1,0
Pakistan,PAK,EMRO,2023/12/1,2023-12,1,1
Pakistan,PAK,EMRO,2024/1/1,2024-01,1,0
Pakistan,PAK,EMRO,2024/8/1,2024-08,1,0
Panama,PAN,AMRO,2022/6/1,2022-06,1,0
Panama,PAN,AMRO,2022/7/1,2022-07,0,0
Panama,PAN,AMRO,2022/8/1,2022-08,11,0
Panama,PAN,AMRO,2022/9/1,2022-09,4,0
Panama,PAN,AMRO,2022/10/1,2022-10,4,0
Panama,PAN,AMRO,2022/11/1,2022-11,46,0
Panama,PAN,AMRO,2022/12/1,2022-12,23,0
Panama,PAN,AMRO,2023/1/1,2023-01,52,0
Panama,PAN,AMRO,2023/2/1,2023-02,48,0
Panama,PAN,AMRO,2023/3/1,2023-03,34,0
Panama,PAN,AMRO,2023/4/1,2023-04,6,1
Panama,PAN,AMRO,2023/5/1,2023-05,7,0
Panama,PAN,AMRO,2023/6/1,2023-06,1,0
Panama,PAN,AMRO,2023/7/1,2023-07,0,0
Panama,PAN,AMRO,2023/8/1,2023-08,0,0
Panama,PAN,AMRO,2023/9/1,2023-09,0,0
Panama,PAN,AMRO,2023/10/1,2023-10,0,0
Panama,PAN,AMRO,2023/11/1,2023-11,0,0
Panama,PAN,AMRO,2023/12/1,2023-12,0,0
Panama,PAN,AMRO,2024/1/1,2024-01,1,0
Panama,PAN,AMRO,2024/2/1,2024-02,1,0
Panama,PAN,AMRO,2024/3/1,2024-03,0,0
Panama,PAN,AMRO,2024/4/1,2024-04,0,0
Panama,PAN,AMRO,2024/5/1,2024-05,0,0
Panama,PAN,AMRO,2024/6/1,2024-06,1,0
Panama,PAN,AMRO,2024/7/1,2024-07,1,0
Panama,PAN,AMRO,2024/8/1,2024-08,0,0
Panama,PAN,AMRO,2024/9/1,2024-09,1,0
Paraguay,PRY,AMRO,2022/8/1,2022-08,1,0
Paraguay,PRY,AMRO,2022/9/1,2022-09,1,0
Paraguay,PRY,AMRO,2022/10/1,2022-10,3,0
Paraguay,PRY,AMRO,2022/11/1,2022-11,27,0
Paraguay,PRY,AMRO,2022/12/1,2022-12,21,0
Paraguay,PRY,AMRO,2023/1/1,2023-01,45,0
Paraguay,PRY,AMRO,2023/2/1,2023-02,19,0
Paraguay,PRY,AMRO,2023/3/1,2023-03,7,0
Paraguay,PRY,AMRO,2023/4/1,2023-04,1,0
Paraguay,PRY,AMRO,2023/5/1,2023-05,1,0
Paraguay,PRY,AMRO,2023/6/1,2023-06,0,0
Paraguay,PRY,AMRO,2023/7/1,2023-07,0,0
Paraguay,PRY,AMRO,2023/8/1,2023-08,0,0
Paraguay,PRY,AMRO,2023/9/1,2023-09,0,0
Paraguay,PRY,AMRO,2023/10/1,2023-10,0,0
Paraguay,PRY,AMRO,2023/11/1,2023-11,0,0
Paraguay,PRY,AMRO,2023/12/1,2023-12,0,0
Paraguay,PRY,AMRO,2024/1/1,2024-01,0,0
Paraguay,PRY,AMRO,2024/2/1,2024-02,0,0
Paraguay,PRY,AMRO,2024/3/1,2024-03,0,0
Paraguay,PRY,AMRO,2024/4/1,2024-04,0,0
Paraguay,PRY,AMRO,2024/5/1,2024-05,0,0
Paraguay,PRY,AMRO,2024/6/1,2024-06,0,0
Paraguay,PRY,AMRO,2024/7/1,2024-07,0,0
Paraguay,PRY,AMRO,2024/8/1,2024-08,0,0
Paraguay,PRY,AMRO,2024/9/1,2024-09,0,0
Peru,PER,AMRO,2022/6/1,2022-06,40,0
Peru,PER,AMRO,2022/7/1,2022-07,551,5
Peru,PER,AMRO,2022/8/1,2022-08,1390,9
Peru,PER,AMRO,2022/9/1,2022-09,824,3
Peru,PER,AMRO,2022/10/1,2022-10,481,3
Peru,PER,AMRO,2022/11/1,2022-11,313,0
Peru,PER,AMRO,2022/12/1,2022-12,98,0
Peru,PER,AMRO,2023/1/1,2023-01,54,1
Peru,PER,AMRO,2023/2/1,2023-02,29,0
Peru,PER,AMRO,2023/3/1,2023-03,25,0
Peru,PER,AMRO,2023/4/1,2023-04,5,0
Peru,PER,AMRO,2023/5/1,2023-05,2,0
Peru,PER,AMRO,2023/6/1,2023-06,0,0
Peru,PER,AMRO,2023/7/1,2023-07,2,0
Peru,PER,AMRO,2023/8/1,2023-08,10,0
Peru,PER,AMRO,2023/9/1,2023-09,7,0
Peru,PER,AMRO,2023/10/1,2023-10,12,0
Peru,PER,AMRO,2023/11/1,2023-11,10,0
Peru,PER,AMRO,2023/12/1,2023-12,6,0
Peru,PER,AMRO,2024/1/1,2024-01,8,1
Peru,PER,AMRO,2024/2/1,2024-02,10,0
Peru,PER,AMRO,2024/3/1,2024-03,14,1
Peru,PER,AMRO,2024/4/1,2024-04,14,0
Peru,PER,AMRO,2024/5/1,2024-05,11,0
Peru,PER,AMRO,2024/6/1,2024-06,9,0
Peru,PER,AMRO,2024/7/1,2024-07,17,0
Peru,PER,AMRO,2024/8/1,2024-08,3,0
Peru,PER,AMRO,2024/9/1,2024-09,3,0
Philippines,PHL,WPRO,2022/7/1,2022-07,1,0
Philippines,PHL,WPRO,2022/8/1,2022-08,3,0
Philippines,PHL,WPRO,2023/5/1,2023-05,1,0
Philippines,PHL,WPRO,2023/12/1,2023-12,4,0
Philippines,PHL,WPRO,2024/8/1,2024-08,5,0
Philippines,PHL,WPRO,2024/9/1,2024-09,18,0
Poland,POL,EURO,2022/6/1,2022-06,10,0
Poland,POL,EURO,2022/7/1,2022-07,43,0
Poland,POL,EURO,2022/8/1,2022-08,77,0
Poland,POL,EURO,2022/9/1,2022-09,58,0
Poland,POL,EURO,2022/10/1,2022-10,18,0
Poland,POL,EURO,2022/11/1,2022-11,8,0
Poland,POL,EURO,2022/12/1,2022-12,0,0
Poland,POL,EURO,2023/1/1,2023-01,1,0
Poland,POL,EURO,2023/2/1,2023-02,0,0
Poland,POL,EURO,2023/3/1,2023-03,0,0
Poland,POL,EURO,2023/4/1,2023-04,2,0
Poland,POL,EURO,2023/5/1,2023-05,0,0
Poland,POL,EURO,2023/6/1,2023-06,0,0
Poland,POL,EURO,2023/7/1,2023-07,0,0
Poland,POL,EURO,2023/8/1,2023-08,0,0
Poland,POL,EURO,2023/9/1,2023-09,0,0
Poland,POL,EURO,2023/10/1,2023-10,0,0
Poland,POL,EURO,2023/11/1,2023-11,0,0
Poland,POL,EURO,2023/12/1,2023-12,0,0
Poland,POL,EURO,2024/1/1,2024-01,3,0
Poland,POL,EURO,2024/2/1,2024-02,0,0
Poland,POL,EURO,2024/3/1,2024-03,1,0
Poland,POL,EURO,2024/4/1,2024-04,0,0
Poland,POL,EURO,2024/5/1,2024-05,2,0
Poland,POL,EURO,2024/6/1,2024-06,0,0
Poland,POL,EURO,2024/7/1,2024-07,0,0
Poland,POL,EURO,2024/8/1,2024-08,2,0
Poland,POL,EURO,2024/9/1,2024-09,0,0
Portugal,PRT,EURO,2022/5/1,2022-05,100,0
Portugal,PRT,EURO,2022/6/1,2022-06,302,0
Portugal,PRT,EURO,2022/7/1,2022-07,231,0
Portugal,PRT,EURO,2022/8/1,2022-08,213,0
Portugal,PRT,EURO,2022/9/1,2022-09,80,0
Portugal,PRT,EURO,2022/10/1,2022-10,18,0
Portugal,PRT,EURO,2022/11/1,2022-11,4,0
Portugal,PRT,EURO,2022/12/1,2022-12,0,0
Portugal,PRT,EURO,2023/1/1,2023-01,3,0
Portugal,PRT,EURO,2023/2/1,2023-02,0,0
Portugal,PRT,EURO,2023/3/1,2023-03,0,0
Portugal,PRT,EURO,2023/4/1,2023-04,2,0
Portugal,PRT,EURO,2023/5/1,2023-05,0,1
Portugal,PRT,EURO,2023/6/1,2023-06,2,0
Portugal,PRT,EURO,2023/7/1,2023-07,47,0
Portugal,PRT,EURO,2023/8/1,2023-08,3,0
Portugal,PRT,EURO,2023/9/1,2023-09,86,0
Portugal,PRT,EURO,2023/10/1,2023-10,43,0
Portugal,PRT,EURO,2023/11/1,2023-11,28,0
Portugal,PRT,EURO,2023/12/1,2023-12,0,0
Portugal,PRT,EURO,2024/1/1,2024-01,24,1
Portugal,PRT,EURO,2024/2/1,2024-02,4,0
Portugal,PRT,EURO,2024/3/1,2024-03,3,0
Portugal,PRT,EURO,2024/4/1,2024-04,0,0
Portugal,PRT,EURO,2024/5/1,2024-05,0,0
Portugal,PRT,EURO,2024/6/1,2024-06,0,0
Portugal,PRT,EURO,2024/7/1,2024-07,3,0
Portugal,PRT,EURO,2024/8/1,2024-08,10,0
Portugal,PRT,EURO,2024/9/1,2024-09,21,0
Qatar,QAT,EMRO,2022/7/1,2022-07,2,0
Qatar,QAT,EMRO,2022/8/1,2022-08,1,0
Qatar,QAT,EMRO,2022/9/1,2022-09,2,0
Republic of Korea,KOR,WPRO,2022/6/1,2022-06,1,0
Republic of Korea,KOR,WPRO,2022/9/1,2022-09,1,0
Republic of Korea,KOR,WPRO,2022/11/1,2022-11,2,0
Republic of Korea,KOR,WPRO,2023/3/1,2023-03,1,0
Republic of Korea,KOR,WPRO,2023/4/1,2023-04,38,0
Republic of Korea,KOR,WPRO,2023/5/1,2023-05,46,0
Republic of Korea,KOR,WPRO,2023/6/1,2023-06,28,0
Republic of Korea,KOR,WPRO,2023/7/1,2023-07,9,0
Republic of Korea,KOR,WPRO,2023/8/1,2023-08,9,0
Republic of Korea,KOR,WPRO,2023/9/1,2023-09,6,0
Republic of Korea,KOR,WPRO,2023/10/1,2023-10,8,0
Republic of Korea,KOR,WPRO,2023/11/1,2023-11,6,0
Republic of Korea,KOR,WPRO,2024/4/1,2024-04,1,0
Republic of Korea,KOR,WPRO,2024/6/1,2024-06,3,0
Republic of Korea,KOR,WPRO,2024/7/1,2024-07,2,0
Republic of Korea,KOR,WPRO,2024/8/1,2024-08,5,0
Republic of Korea,KOR,WPRO,2024/9/1,2024-09,2,0
Republic of Moldova,MDA,EURO,2022/8/1,2022-08,2,0
Republic of Moldova,MDA,EURO,2022/9/1,2022-09,0,0
Republic of Moldova,MDA,EURO,2022/10/1,2022-10,0,0
Republic of Moldova,MDA,EURO,2022/11/1,2022-11,0,0
Republic of Moldova,MDA,EURO,2022/12/1,2022-12,0,0
Republic of Moldova,MDA,EURO,2023/1/1,2023-01,0,0
Republic of Moldova,MDA,EURO,2023/2/1,2023-02,0,0
Republic of Moldova,MDA,EURO,2023/3/1,2023-03,0,0
Republic of Moldova,MDA,EURO,2023/4/1,2023-04,0,0
Republic of Moldova,MDA,EURO,2023/5/1,2023-05,0,0
Republic of Moldova,MDA,EURO,2023/6/1,2023-06,0,0
Republic of Moldova,MDA,EURO,2023/7/1,2023-07,0,0
Republic of Moldova,MDA,EURO,2023/8/1,2023-08,0,0
Republic of Moldova,MDA,EURO,2023/9/1,2023-09,0,0
Republic of Moldova,MDA,EURO,2023/10/1,2023-10,0,0
Republic of Moldova,MDA,EURO,2023/11/1,2023-11,0,0
Republic of Moldova,MDA,EURO,2023/12/1,2023-12,0,0
Republic of Moldova,MDA,EURO,2024/1/1,2024-01,0,0
Republic of Moldova,MDA,EURO,2024/2/1,2024-02,0,0
Republic of Moldova,MDA,EURO,2024/3/1,2024-03,0,0
Republic of Moldova,MDA,EURO,2024/4/1,2024-04,0,0
Republic of Moldova,MDA,EURO,2024/5/1,2024-05,0,0
Republic of Moldova,MDA,EURO,2024/6/1,2024-06,0,0
Republic of Moldova,MDA,EURO,2024/7/1,2024-07,0,0
Republic of Moldova,MDA,EURO,2024/8/1,2024-08,0,0
Republic of Moldova,MDA,EURO,2024/9/1,2024-09,0,0
Romania,ROU,EURO,2022/6/1,2022-06,11,0
Romania,ROU,EURO,2022/7/1,2022-07,9,0
Romania,ROU,EURO,2022/8/1,2022-08,16,0
Romania,ROU,EURO,2022/9/1,2022-09,4,0
Romania,ROU,EURO,2022/10/1,2022-10,3,0
Romania,ROU,EURO,2022/11/1,2022-11,2,0
Romania,ROU,EURO,2022/12/1,2022-12,1,0
Romania,ROU,EURO,2023/1/1,2023-01,1,0
Romania,ROU,EURO,2023/2/1,2023-02,0,0
Romania,ROU,EURO,2023/3/1,2023-03,0,0
Romania,ROU,EURO,2023/4/1,2023-04,0,0
Romania,ROU,EURO,2023/5/1,2023-05,0,0
Romania,ROU,EURO,2023/6/1,2023-06,0,0
Romania,ROU,EURO,2023/7/1,2023-07,0,0
Romania,ROU,EURO,2023/8/1,2023-08,0,0
Romania,ROU,EURO,2023/9/1,2023-09,0,0
Romania,ROU,EURO,2023/10/1,2023-10,0,0
Romania,ROU,EURO,2023/11/1,2023-11,0,0
Romania,ROU,EURO,2023/12/1,2023-12,0,0
Romania,ROU,EURO,2024/1/1,2024-01,0,0
Romania,ROU,EURO,2024/2/1,2024-02,0,0
Romania,ROU,EURO,2024/3/1,2024-03,0,0
Romania,ROU,EURO,2024/4/1,2024-04,0,0
Romania,ROU,EURO,2024/5/1,2024-05,0,0
Romania,ROU,EURO,2024/6/1,2024-06,0,0
Romania,ROU,EURO,2024/7/1,2024-07,0,0
Romania,ROU,EURO,2024/8/1,2024-08,1,0
Romania,ROU,EURO,2024/9/1,2024-09,0,0
Russian Federation,RUS,EURO,2022/7/1,2022-07,1,0
Russian Federation,RUS,EURO,2022/8/1,2022-08,0,0
Russian Federation,RUS,EURO,2022/9/1,2022-09,1,0
Russian Federation,RUS,EURO,2022/10/1,2022-10,0,0
Russian Federation,RUS,EURO,2022/11/1,2022-11,0,0
Russian Federation,RUS,EURO,2022/12/1,2022-12,0,0
Russian Federation,RUS,EURO,2023/1/1,2023-01,0,0
Russian Federation,RUS,EURO,2023/2/1,2023-02,0,0
Russian Federation,RUS,EURO,2023/3/1,2023-03,0,0
Russian Federation,RUS,EURO,2023/4/1,2023-04,0,0
Russian Federation,RUS,EURO,2023/5/1,2023-05,0,0
Russian Federation,RUS,EURO,2023/6/1,2023-06,0,0
Russian Federation,RUS,EURO,2023/7/1,2023-07,0,0
Russian Federation,RUS,EURO,2023/8/1,2023-08,0,0
Russian Federation,RUS,EURO,2023/9/1,2023-09,0,0
Russian Federation,RUS,EURO,2023/10/1,2023-10,0,0
Russian Federation,RUS,EURO,2023/11/1,2023-11,0,0
Russian Federation,RUS,EURO,2023/12/1,2023-12,0,0
Russian Federation,RUS,EURO,2024/1/1,2024-01,2,0
Russian Federation,RUS,EURO,2024/2/1,2024-02,0,0
Russian Federation,RUS,EURO,2024/3/1,2024-03,0,0
Russian Federation,RUS,EURO,2024/4/1,2024-04,0,0
Russian Federation,RUS,EURO,2024/5/1,2024-05,0,0
Russian Federation,RUS,EURO,2024/6/1,2024-06,0,0
Russian Federation,RUS,EURO,2024/7/1,2024-07,0,0
Russian Federation,RUS,EURO,2024/8/1,2024-08,0,0
Russian Federation,RUS,EURO,2024/9/1,2024-09,0,0
Rwanda,RWA,AFRO,2024/7/1,2024-07,4,0
Rwanda,RWA,AFRO,2024/8/1,2024-08,0,0
Rwanda,RWA,AFRO,2024/9/1,2024-09,2,0
Saint Martin,MAF,AMRO,2022/8/1,2022-08,1,0
Saint Martin,MAF,AMRO,2022/9/1,2022-09,0,0
Saint Martin,MAF,AMRO,2022/10/1,2022-10,0,0
Saint Martin,MAF,AMRO,2022/11/1,2022-11,0,0
Saint Martin,MAF,AMRO,2022/12/1,2022-12,0,0
Saint Martin,MAF,AMRO,2023/1/1,2023-01,0,0
Saint Martin,MAF,AMRO,2023/2/1,2023-02,0,0
Saint Martin,MAF,AMRO,2023/3/1,2023-03,0,0
Saint Martin,MAF,AMRO,2023/4/1,2023-04,0,0
Saint Martin,MAF,AMRO,2023/5/1,2023-05,0,0
Saint Martin,MAF,AMRO,2023/6/1,2023-06,0,0
Saint Martin,MAF,AMRO,2023/7/1,2023-07,0,0
Saint Martin,MAF,AMRO,2023/8/1,2023-08,0,0
Saint Martin,MAF,AMRO,2023/9/1,2023-09,0,0
Saint Martin,MAF,AMRO,2023/10/1,2023-10,0,0
Saint Martin,MAF,AMRO,2023/11/1,2023-11,0,0
Saint Martin,MAF,AMRO,2023/12/1,2023-12,0,0
Saint Martin,MAF,AMRO,2024/1/1,2024-01,0,0
Saint Martin,MAF,AMRO,2024/2/1,2024-02,0,0
Saint Martin,MAF,AMRO,2024/3/1,2024-03,0,0
Saint Martin,MAF,AMRO,2024/4/1,2024-04,0,0
Saint Martin,MAF,AMRO,2024/5/1,2024-05,0,0
Saint Martin,MAF,AMRO,2024/6/1,2024-06,0,0
Saint Martin,MAF,AMRO,2024/7/1,2024-07,0,0
Saint Martin,MAF,AMRO,2024/8/1,2024-08,0,0
Saint Martin,MAF,AMRO,2024/9/1,2024-09,0,0
San Marino,SMR,EURO,2022/9/1,2022-09,0,0
San Marino,SMR,EURO,2022/10/1,2022-10,1,0
San Marino,SMR,EURO,2022/11/1,2022-11,0,0
San Marino,SMR,EURO,2022/12/1,2022-12,0,0
San Marino,SMR,EURO,2023/1/1,2023-01,0,0
San Marino,SMR,EURO,2023/2/1,2023-02,0,0
San Marino,SMR,EURO,2023/3/1,2023-03,0,0
San Marino,SMR,EURO,2023/4/1,2023-04,0,0
San Marino,SMR,EURO,2023/5/1,2023-05,0,0
San Marino,SMR,EURO,2023/6/1,2023-06,0,0
San Marino,SMR,EURO,2023/7/1,2023-07,0,0
San Marino,SMR,EURO,2023/8/1,2023-08,0,0
San Marino,SMR,EURO,2023/9/1,2023-09,0,0
San Marino,SMR,EURO,2023/10/1,2023-10,0,0
San Marino,SMR,EURO,2023/11/1,2023-11,0,0
San Marino,SMR,EURO,2023/12/1,2023-12,0,0
San Marino,SMR,EURO,2024/1/1,2024-01,0,0
San Marino,SMR,EURO,2024/2/1,2024-02,0,0
San Marino,SMR,EURO,2024/3/1,2024-03,0,0
San Marino,SMR,EURO,2024/4/1,2024-04,0,0
San Marino,SMR,EURO,2024/5/1,2024-05,0,0
San Marino,SMR,EURO,2024/6/1,2024-06,0,0
San Marino,SMR,EURO,2024/7/1,2024-07,0,0
San Marino,SMR,EURO,2024/8/1,2024-08,0,0
San Marino,SMR,EURO,2024/9/1,2024-09,0,0
Saudi Arabia,SAU,EMRO,2022/7/1,2022-07,4,0
Saudi Arabia,SAU,EMRO,2022/8/1,2022-08,4,0
Saudi Arabia,SAU,EMRO,2023/2/1,2023-02,1,0
Saudi Arabia,SAU,EMRO,2023/3/1,2023-03,1,0
Saudi Arabia,SAU,EMRO,2023/4/1,2023-04,3,0
Saudi Arabia,SAU,EMRO,2023/5/1,2023-05,29,0
Saudi Arabia,SAU,EMRO,2023/6/1,2023-06,50,0
Saudi Arabia,SAU,EMRO,2023/7/1,2023-07,93,0
Saudi Arabia,SAU,EMRO,2023/8/1,2023-08,206,0
Saudi Arabia,SAU,EMRO,2023/9/1,2023-09,143,0
Saudi Arabia,SAU,EMRO,2023/10/1,2023-10,81,0
Saudi Arabia,SAU,EMRO,2023/11/1,2023-11,37,0
Saudi Arabia,SAU,EMRO,2023/12/1,2023-12,17,0
Saudi Arabia,SAU,EMRO,2024/1/1,2024-01,16,0
Saudi Arabia,SAU,EMRO,2024/2/1,2024-02,15,0
Saudi Arabia,SAU,EMRO,2024/3/1,2024-03,20,0
Saudi Arabia,SAU,EMRO,2024/4/1,2024-04,13,0
Saudi Arabia,SAU,EMRO,2024/5/1,2024-05,15,0
Saudi Arabia,SAU,EMRO,2024/6/1,2024-06,6,0
Saudi Arabia,SAU,EMRO,2024/7/1,2024-07,9,0
Saudi Arabia,SAU,EMRO,2024/8/1,2024-08,1,0
Serbia,SRB,EURO,2022/6/1,2022-06,1,0
Serbia,SRB,EURO,2022/7/1,2022-07,9,0
Serbia,SRB,EURO,2022/8/1,2022-08,21,0
Serbia,SRB,EURO,2022/9/1,2022-09,9,0
Serbia,SRB,EURO,2022/10/1,2022-10,0,0
Serbia,SRB,EURO,2022/11/1,2022-11,0,0
Serbia,SRB,EURO,2022/12/1,2022-12,0,0
Serbia,SRB,EURO,2023/1/1,2023-01,0,0
Serbia,SRB,EURO,2023/2/1,2023-02,0,0
Serbia,SRB,EURO,2023/3/1,2023-03,0,0
Serbia,SRB,EURO,2023/4/1,2023-04,0,0
Serbia,SRB,EURO,2023/5/1,2023-05,0,0
Serbia,SRB,EURO,2023/6/1,2023-06,0,0
Serbia,SRB,EURO,2023/7/1,2023-07,0,0
Serbia,SRB,EURO,2023/8/1,2023-08,0,0
Serbia,SRB,EURO,2023/9/1,2023-09,0,0
Serbia,SRB,EURO,2023/10/1,2023-10,0,0
Serbia,SRB,EURO,2023/11/1,2023-11,0,0
Serbia,SRB,EURO,2023/12/1,2023-12,0,0
Serbia,SRB,EURO,2024/1/1,2024-01,0,0
Serbia,SRB,EURO,2024/2/1,2024-02,0,0
Serbia,SRB,EURO,2024/3/1,2024-03,0,0
